,casnw.csv,dicp.csv,era.csv,erai.csv,gspcc.csv,hku.csv,hust.csv,iapcm.csv,nscccs.csv,nsccgz.csv,nsccjn.csv,nscctj.csv,nsccwx.csv,siat.csv,sjtu.csv,ssc.csv,ustc.csv,xjtu.csv,label_all
1787,5.19,62.66,42.07,37.31,3.57,0.78,91.28,51.26,95.66,0.0,97.72,43.15,62.5,72.7,75.29,72.78,33.87,55.6,0.0
1788,5.0,62.66,42.74,37.31,3.57,0.78,91.28,51.39,90.34,0.0,96.58,63.87,62.5,72.7,74.33,72.78,29.03,55.66,0.0
1789,4.91,62.66,43.22,37.31,3.57,0.78,91.28,51.9,87.67,0.0,97.04,64.55,62.5,72.7,73.97,71.57,26.61,55.15,0.0
1790,4.91,62.66,42.35,37.31,3.57,0.78,91.28,53.06,87.67,0.0,97.26,75.51,62.5,72.82,74.81,71.57,27.42,55.15,0.0
1791,4.91,62.66,43.04,37.31,3.57,0.78,91.28,53.76,86.93,0.0,97.49,64.66,62.5,72.82,75.17,71.23,22.58,55.15,0.0
1792,4.81,62.66,41.89,37.31,3.57,0.78,91.28,54.14,86.39,0.0,96.58,62.99,62.5,72.82,75.65,71.23,22.58,55.15,0.0
1793,4.72,62.66,41.59,37.31,3.57,0.78,91.25,54.72,84.4,0.0,96.58,71.0,62.5,72.8,75.65,71.74,20.97,55.15,0.0
1794,4.72,62.66,41.82,37.31,3.57,0.78,91.25,54.59,90.67,0.0,96.36,62.98,62.5,72.58,75.63,71.74,20.97,55.6,0.0
1795,2.83,62.66,41.61,37.31,3.57,0.78,91.25,54.98,89.98,0.0,96.36,71.54,62.5,72.78,75.63,71.54,20.97,55.15,0.0
1796,2.83,62.66,41.18,37.31,3.57,0.78,91.25,54.46,91.16,0.0,96.36,83.62,62.5,72.83,74.19,71.66,20.97,55.03,0.0
1797,62.66,0.0,41.68,37.31,3.57,0.78,91.25,54.59,91.26,0.0,96.58,73.7,62.5,72.66,74.19,20.97,55.47,2.83,3.0
1798,2.83,62.66,41.59,37.31,3.57,0.78,91.25,54.46,90.86,0.0,96.58,73.53,62.5,72.66,73.83,71.54,20.97,55.03,0.0
1799,2.92,62.66,41.63,37.31,3.57,0.78,91.4,54.78,90.81,0.0,94.53,72.82,62.5,72.59,73.6,72.75,20.97,54.59,0.0
1800,2.83,62.66,41.51,37.31,3.57,0.78,91.5,54.34,92.34,0.0,94.99,71.97,62.5,72.59,73.62,73.27,20.97,55.03,0.0
1801,2.83,62.66,41.41,37.31,3.57,0.78,91.5,55.1,90.87,0.0,94.31,71.97,62.5,72.59,73.62,73.1,20.97,54.59,0.0
1802,2.83,62.66,41.38,37.31,3.57,0.78,91.5,54.98,90.47,0.0,95.67,71.54,62.5,72.59,73.61,73.1,20.97,55.08,0.0
1803,2.83,62.66,41.32,37.31,3.57,0.78,91.5,54.91,90.17,0.0,95.67,71.54,62.5,72.59,72.17,73.1,20.97,55.47,0.0
1804,2.83,59.34,41.32,37.31,3.57,0.78,91.5,54.85,89.27,0.0,95.67,72.41,62.5,71.45,72.89,73.1,20.97,55.47,0.0
1805,2.83,59.34,41.36,37.31,3.57,0.78,91.5,54.72,89.13,0.0,95.67,82.88,62.5,71.46,73.37,73.1,20.97,54.47,0.0
1806,2.83,59.34,41.36,37.31,3.57,0.78,91.5,54.72,87.4,0.0,96.36,72.83,62.5,71.46,75.76,73.1,20.97,55.03,0.0
1807,2.83,52.7,40.93,40.89,3.57,0.78,91.5,54.53,87.76,0.0,96.36,81.82,62.5,71.55,80.11,73.1,20.97,55.08,0.0
1808,2.83,49.38,40.9,40.89,3.57,0.78,91.5,54.46,88.85,0.0,95.44,86.6,62.5,71.36,83.35,72.9,20.97,55.08,0.0
1809,2.83,46.06,40.9,40.89,3.57,0.78,91.5,54.4,87.31,0.0,94.99,75.66,62.5,71.36,83.35,72.9,20.97,54.59,0.0
1810,2.83,42.74,40.9,40.89,3.57,0.78,91.5,54.27,87.27,0.0,94.99,41.92,62.5,71.36,83.35,72.72,20.97,54.59,0.0
1811,2.83,42.74,40.9,40.89,3.57,0.78,91.5,54.14,86.99,0.0,95.44,87.53,62.5,71.35,82.72,72.55,20.97,54.59,0.0
1812,2.83,42.74,40.9,40.89,3.57,0.78,91.5,54.02,0.0,0.0,94.99,42.34,62.5,71.35,82.51,72.38,20.97,54.59,1.0
1813,2.83,39.42,40.61,40.89,3.57,0.78,91.5,54.27,87.66,0.0,95.22,74.3,62.5,72.0,80.59,72.03,20.97,54.64,0.0
1814,2.83,32.78,40.65,40.89,3.57,0.78,91.5,54.72,87.64,0.0,94.76,42.34,62.5,71.77,80.49,71.86,20.97,55.03,0.0
1815,2.83,32.78,40.65,40.89,3.57,0.78,91.5,54.46,86.43,0.0,94.99,85.14,62.5,71.88,80.44,71.69,20.97,54.59,0.0
1816,2.83,29.46,40.58,40.89,3.57,0.78,89.17,54.59,86.07,0.0,94.99,42.73,62.5,71.88,79.95,71.69,20.97,54.59,0.0
1817,2.83,29.46,40.49,40.89,3.57,0.78,89.17,54.53,86.08,0.0,94.99,87.94,62.5,71.88,80.9,71.69,20.97,55.03,0.0
1818,2.83,29.46,40.61,40.89,3.57,0.78,89.17,54.4,86.07,0.0,97.27,87.93,62.5,71.87,80.89,71.14,20.97,55.47,0.0
1819,2.83,26.14,40.65,40.89,3.57,0.78,89.17,54.21,87.93,0.0,96.81,87.94,62.5,71.87,80.89,72.58,20.97,54.59,0.0
1820,2.83,26.14,40.49,40.89,3.57,0.78,89.17,53.18,87.67,0.0,96.81,87.94,62.5,72.52,81.21,72.41,20.97,54.51,0.0
1821,2.83,26.14,40.49,40.89,3.57,0.78,89.17,53.12,87.91,0.0,97.95,87.93,62.5,72.52,80.23,72.41,20.97,55.03,0.0
1822,2.83,26.14,40.49,40.89,3.57,0.78,89.17,53.12,87.52,0.0,97.95,87.93,62.5,72.52,80.26,72.41,20.97,55.47,0.0
1823,2.83,26.14,40.4,40.89,3.57,0.78,89.17,52.54,87.34,0.0,97.72,87.93,62.5,72.49,79.93,72.23,20.97,55.03,0.0
1824,2.83,26.14,39.05,40.89,3.57,0.78,89.17,52.54,86.31,0.0,97.72,87.92,62.5,71.33,79.81,72.23,20.97,54.59,0.0
1825,2.83,26.14,39.05,40.89,3.57,0.78,89.17,50.68,85.01,0.0,97.04,87.92,62.5,71.33,80.43,71.63,20.97,54.59,0.0
1826,2.83,26.14,39.05,40.89,3.57,0.78,89.17,52.54,84.67,0.0,97.04,42.74,62.5,71.1,80.38,71.46,20.97,54.59,0.0
1827,2.83,26.14,39.05,40.89,3.57,0.78,89.17,52.58,84.04,0.0,97.95,87.92,62.5,71.22,80.23,71.46,20.97,55.34,0.0
1828,2.83,26.14,38.94,40.89,3.57,0.78,88.01,52.0,83.41,0.0,97.72,86.57,62.5,71.54,80.6,71.8,20.97,54.59,0.0
1829,2.83,26.14,38.94,37.31,3.57,0.78,88.01,51.68,83.48,0.0,97.04,86.57,62.5,71.59,78.21,71.63,20.97,54.69,0.0
1830,2.83,26.14,38.94,37.31,3.57,0.78,87.43,51.68,83.23,0.0,97.95,86.57,62.5,71.22,75.83,71.63,20.97,54.59,0.0
1831,2.83,26.14,29.19,37.31,3.57,0.78,87.43,51.61,83.2,0.0,95.44,86.57,62.5,71.03,75.64,71.46,20.97,55.03,0.0
1832,2.83,26.14,31.58,37.31,3.57,0.78,87.43,51.49,83.29,0.0,95.44,86.57,62.5,70.19,76.27,71.63,20.97,54.59,0.0
1833,2.83,19.5,31.65,37.31,3.57,0.78,87.43,51.49,84.33,0.0,95.44,86.99,62.5,69.59,78.56,71.8,20.97,54.59,0.0
1834,2.83,19.5,31.68,37.31,3.57,0.78,87.43,51.23,84.33,0.0,95.22,86.99,62.5,70.87,76.83,71.72,20.97,55.34,0.0
1835,2.83,19.5,31.61,37.31,3.57,0.78,87.43,51.1,84.33,0.0,95.22,86.99,62.5,70.58,75.25,71.46,20.97,55.03,0.0
1836,2.83,19.5,31.23,37.31,3.57,0.78,87.43,51.1,80.35,0.0,92.94,86.99,62.5,70.55,75.97,71.46,20.97,54.59,0.0
1837,2.83,19.5,31.23,37.31,3.57,0.78,87.43,51.1,81.09,0.0,92.48,86.99,62.5,70.08,74.95,69.7,20.97,55.03,0.0
1838,2.83,19.4,31.03,37.31,3.57,0.78,87.43,51.1,81.09,0.0,92.94,86.99,62.5,69.85,74.04,69.7,20.97,54.59,0.0
1839,2.83,19.4,30.73,37.31,3.57,0.78,87.43,48.98,81.11,0.0,92.94,87.0,62.5,71.17,75.98,69.7,20.97,54.59,0.0
1840,2.83,19.4,30.73,37.31,3.57,0.78,87.43,48.98,81.33,0.0,92.94,86.99,62.5,71.17,75.98,69.7,20.97,55.03,0.0
1841,2.83,19.4,30.73,37.31,3.57,0.78,87.43,48.98,81.25,0.0,92.48,86.99,62.5,70.42,73.16,69.7,20.97,54.59,0.0
1842,2.83,19.4,30.73,37.31,3.57,0.78,87.43,48.92,81.33,0.0,92.48,86.99,62.5,70.3,73.83,69.7,20.97,54.64,0.0
1843,2.83,19.4,30.73,37.31,3.57,0.78,85.1,48.09,83.15,0.0,92.48,87.85,62.5,70.13,71.92,69.7,20.97,55.03,0.0
1844,2.83,19.4,30.54,37.31,3.57,0.78,85.1,48.73,83.35,0.0,90.66,87.91,62.5,69.49,77.64,69.7,20.16,55.03,0.0
1845,2.83,19.4,30.54,37.31,3.57,0.78,83.94,50.65,83.19,0.0,90.66,87.92,62.5,69.02,79.29,70.22,20.16,55.03,0.0
1846,2.83,19.4,30.54,37.31,3.57,0.78,83.94,50.59,81.3,0.0,90.66,87.92,62.5,69.72,77.81,70.22,20.16,55.03,0.0
1847,2.83,19.4,31.88,37.31,3.57,0.78,83.94,50.07,82.79,0.0,90.66,87.92,62.5,69.71,73.84,70.22,20.16,54.12,0.0
1848,2.83,19.4,31.82,37.31,3.57,0.78,83.94,50.2,83.81,0.0,92.94,88.01,62.5,69.3,72.02,70.04,20.16,55.03,0.0
1849,2.83,19.4,32.4,37.31,3.57,0.78,83.94,50.72,81.74,0.0,87.02,88.01,62.5,68.78,75.29,69.7,20.16,55.03,0.0
1850,3.21,19.4,32.4,37.31,3.57,0.78,83.94,50.72,80.75,0.0,86.1,88.06,62.5,70.19,75.24,69.7,20.16,54.59,0.0
1851,3.11,19.4,32.82,37.31,3.57,0.78,83.94,50.4,81.23,0.0,86.1,88.04,62.5,71.35,75.56,69.53,20.16,55.03,0.0
1852,2.83,19.4,32.86,37.31,3.57,0.78,83.94,49.88,80.9,0.0,85.88,88.07,62.5,72.74,75.32,69.53,20.16,54.59,0.0
1853,4.34,19.4,32.88,37.31,3.57,0.78,83.91,49.53,83.47,0.0,85.88,88.04,62.5,72.51,75.8,70.56,20.16,55.03,0.0
1854,4.34,19.4,32.76,37.31,3.57,0.78,83.91,49.88,83.14,0.0,86.79,88.04,62.5,72.28,76.28,70.56,20.16,55.03,0.0
1855,4.34,19.4,33.85,37.31,3.57,0.78,83.91,49.75,83.21,0.0,84.97,88.64,62.5,69.02,75.82,70.56,20.16,54.25,0.0
1856,4.34,6.22,33.34,37.31,3.57,0.78,86.24,49.95,82.07,0.0,84.74,88.63,62.5,69.72,78.93,70.56,20.16,55.03,0.0
1857,5.85,6.22,32.88,37.31,3.57,0.78,93.22,49.88,82.01,0.0,87.47,88.63,62.5,69.72,79.14,70.56,20.16,55.03,0.0
1858,5.09,6.22,34.82,37.31,3.57,0.78,95.54,50.01,82.3,0.0,88.61,88.69,62.5,70.67,78.91,70.56,20.16,54.59,0.0
1859,4.34,12.86,35.03,37.31,3.57,0.78,99.03,51.29,79.3,0.0,84.28,88.67,62.5,71.36,85.17,70.56,20.16,54.59,0.0
1860,5.85,16.18,35.54,37.31,3.57,0.78,99.01,51.36,79.42,0.0,84.51,88.73,62.5,71.57,83.73,70.76,20.16,55.03,0.0
1861,5.85,12.86,35.42,37.31,3.57,0.78,99.01,51.49,82.04,0.0,89.52,88.75,62.5,71.57,86.24,70.76,20.16,55.03,0.0
1862,5.85,9.54,35.4,37.31,3.57,0.78,99.01,51.61,84.35,0.0,89.52,88.72,62.5,71.57,84.6,72.0,20.16,55.03,0.0
1863,5.85,9.54,45.46,37.31,3.57,0.78,99.01,53.02,83.33,0.0,89.75,87.81,62.5,71.57,81.32,71.83,20.16,54.59,0.0
1864,5.85,9.44,42.47,37.4,3.57,0.78,99.01,53.54,85.01,0.0,89.52,87.99,62.5,73.89,83.6,72.0,20.16,54.95,0.0
1865,5.85,9.44,42.47,37.4,3.57,0.78,99.01,53.6,85.69,0.0,91.34,87.96,62.5,73.89,83.6,70.97,25.0,55.45,0.0
1866,5.85,9.44,42.47,37.4,3.57,0.78,99.01,52.83,96.88,0.0,94.31,89.31,62.5,73.9,83.36,70.97,37.1,54.59,0.0
1867,5.85,9.44,55.61,37.4,3.57,0.78,99.01,52.9,95.94,0.0,95.22,89.25,62.5,73.92,83.32,71.46,37.1,55.66,0.0
1868,5.85,9.44,56.07,37.4,3.57,0.78,99.01,52.7,90.67,0.0,95.44,88.66,62.5,73.8,83.8,71.46,37.1,55.03,0.0
1869,5.85,9.44,52.95,37.4,3.57,0.78,99.01,53.22,89.91,0.0,95.44,88.64,62.5,73.8,83.8,72.03,37.1,54.59,0.0
1870,5.47,9.44,50.3,37.4,3.57,0.78,99.01,52.9,86.36,0.0,94.99,88.72,62.5,73.6,84.03,72.03,49.19,54.95,0.0
1871,5.47,9.44,45.38,37.4,3.57,0.78,99.01,52.7,87.59,0.0,94.76,88.69,62.5,73.71,85.12,71.86,49.19,54.59,0.0
1872,5.47,9.44,37.1,37.5,3.57,0.78,99.01,52.77,87.42,0.0,93.85,88.69,62.5,73.7,85.32,71.86,49.19,54.59,0.0
1873,5.47,6.12,36.3,37.5,3.57,0.78,99.01,53.15,96.83,0.0,94.31,88.68,62.5,73.7,85.33,71.51,49.19,54.74,0.0
1874,5.47,6.12,36.07,37.4,3.57,0.78,99.01,53.47,94.78,0.0,94.31,88.08,62.5,73.7,85.2,71.51,49.19,54.59,0.0
1875,5.47,6.12,36.07,37.4,3.57,0.78,99.01,53.47,83.27,0.0,92.71,88.69,62.5,73.71,85.84,71.51,49.19,54.59,0.0
1876,5.47,6.12,36.05,37.4,3.57,0.78,99.01,53.41,82.13,0.0,92.71,88.49,62.5,73.81,85.6,71.51,49.19,55.03,0.0
1877,5.47,6.12,35.93,37.4,3.57,0.78,99.01,53.6,82.32,0.0,92.03,87.22,62.5,73.69,85.0,71.51,49.19,54.59,0.0
1878,5.47,6.12,35.97,37.4,3.57,0.78,99.01,53.15,81.74,0.0,92.03,87.87,62.5,73.46,84.23,71.51,49.19,54.59,0.0
1879,5.47,6.12,36.3,37.4,3.57,0.78,99.01,53.22,82.13,0.0,92.48,88.63,62.5,73.46,85.44,72.03,49.19,54.59,0.0
1880,5.47,6.12,36.41,37.4,3.57,0.78,99.01,53.28,82.86,0.0,91.34,43.68,62.5,73.46,84.95,72.03,49.19,55.03,0.0
1881,5.47,6.12,37.29,37.4,3.57,0.78,99.01,53.02,83.11,0.0,91.34,89.37,62.5,72.4,85.41,72.03,49.19,54.59,0.0
1882,5.47,6.12,35.99,37.4,3.57,0.78,99.01,53.02,82.71,0.0,92.48,89.3,62.5,72.4,84.84,71.71,49.19,54.59,0.0
1883,5.47,6.12,36.07,37.4,3.57,0.78,99.01,53.22,82.18,0.0,93.62,89.06,62.5,72.4,85.79,72.05,49.19,55.03,0.0
1884,5.47,6.12,35.47,37.4,3.57,0.78,99.01,53.47,82.13,0.0,94.08,88.97,62.5,73.99,85.73,72.05,49.19,54.59,0.0
1885,5.47,6.12,35.88,37.4,3.57,0.78,99.01,53.15,82.11,0.0,94.08,88.45,62.5,73.93,84.78,72.05,49.19,54.59,0.0
1886,5.47,6.12,37.78,37.4,3.57,0.78,99.01,53.09,82.57,0.0,94.08,88.51,62.5,73.93,83.85,72.05,49.19,54.59,0.0
1887,5.47,6.12,36.51,37.4,3.57,0.78,97.24,52.96,82.75,0.0,94.08,87.83,62.5,73.93,81.85,72.05,49.19,55.08,0.0
1888,5.47,6.02,36.39,37.4,3.57,0.78,97.24,52.9,83.74,0.0,93.39,87.78,62.5,73.93,80.8,72.05,49.19,54.59,0.0
1889,4.53,5.04,36.45,37.4,3.57,0.78,97.24,53.47,81.88,0.0,93.61,89.07,62.5,73.46,82.64,72.4,49.19,55.03,0.0
1890,4.44,5.04,37.29,37.4,3.57,0.78,97.24,53.6,80.83,0.0,93.84,89.16,62.5,73.22,82.87,71.54,49.19,55.03,0.0
1891,2.96,5.04,37.74,18.9,3.57,0.78,97.24,53.28,80.51,0.0,91.55,43.55,62.5,73.22,82.91,71.54,56.45,54.64,0.0
1892,6.67,20.85,37.29,18.99,3.57,0.78,97.24,53.47,81.28,0.0,94.75,43.62,62.5,73.22,83.47,71.54,58.87,54.64,0.0
1893,6.67,39.82,37.29,18.9,3.57,0.78,97.24,54.43,82.62,0.0,94.52,89.91,62.5,73.22,83.71,71.11,58.87,54.59,0.0
1894,6.67,39.82,37.97,21.12,3.57,0.78,97.24,57.26,84.8,0.0,93.15,89.87,62.5,73.22,81.94,71.11,58.87,55.03,0.0
1895,6.67,39.82,37.97,37.4,3.57,0.78,97.24,58.03,84.46,0.0,92.47,89.18,62.5,74.88,81.6,70.76,58.87,54.59,0.0
1896,10.37,39.82,38.71,35.08,3.57,0.78,98.4,58.22,86.83,0.0,93.15,89.16,62.5,74.94,81.08,70.97,58.87,54.56,0.0
1897,10.37,39.82,41.7,35.08,3.57,0.78,98.4,58.09,86.95,0.0,94.52,89.19,62.5,74.63,81.16,71.31,58.87,55.03,0.0
1898,10.37,39.82,38.71,37.4,3.57,0.78,98.4,57.86,86.59,0.0,93.84,89.21,62.5,74.63,80.85,71.11,58.87,55.13,0.0
1899,10.37,39.82,37.72,35.17,3.57,0.78,98.96,57.65,88.68,0.0,94.29,87.61,62.5,74.85,81.65,71.66,58.87,54.59,0.0
1900,10.37,39.82,40.07,65.41,3.57,0.78,98.96,57.72,99.66,0.0,93.38,88.44,62.5,74.62,81.62,72.9,58.87,54.59,0.0
1901,10.37,39.82,38.74,65.41,3.57,0.78,98.96,56.71,98.58,0.0,94.06,88.46,62.5,74.69,81.29,72.41,58.87,54.59,0.0
1902,11.48,39.82,43.7,65.41,3.57,0.78,98.96,56.78,87.76,0.0,94.98,0.0,62.5,74.4,81.17,71.86,58.87,55.03,1.0
1903,21.48,39.82,43.46,65.41,3.57,0.78,98.96,56.68,84.79,0.0,94.29,88.57,62.5,73.69,80.65,72.18,62.1,54.64,0.0
1904,14.35,39.82,48.7,65.41,3.57,0.78,98.96,56.65,84.84,0.0,93.61,93.8,62.5,73.46,81.01,72.18,62.1,54.12,0.0
1905,14.07,39.82,47.44,65.41,3.57,0.78,98.96,56.27,83.97,0.0,95.66,93.82,62.5,73.34,81.89,72.18,62.1,54.59,0.0
1906,14.07,39.82,48.31,65.41,3.57,0.78,98.96,56.3,83.04,0.0,95.66,48.23,62.5,73.28,82.13,72.18,62.1,55.03,0.0
1907,10.37,39.82,65.46,67.73,3.57,0.78,98.96,58.42,96.78,0.0,95.66,93.73,62.5,73.4,81.53,72.18,62.1,54.59,0.0
1908,12.45,39.82,69.23,67.73,3.57,0.78,98.96,58.55,85.32,0.0,90.87,94.5,62.5,73.34,81.05,72.35,62.1,54.59,0.0
1909,12.45,39.82,63.56,67.73,3.57,0.78,98.96,54.48,84.89,0.0,89.95,94.49,62.5,73.37,80.81,72.18,62.1,54.59,0.0
1910,12.45,39.82,62.53,67.73,3.57,0.78,98.96,53.9,86.42,0.0,91.55,93.86,62.5,73.28,79.61,71.97,59.68,54.59,0.0
1911,12.45,39.82,62.35,67.73,3.57,0.78,98.96,53.83,86.4,0.0,93.15,93.77,62.5,73.21,79.37,71.97,59.68,54.95,0.0
1912,12.45,39.82,63.08,67.73,3.57,0.78,98.96,53.32,85.08,0.0,94.52,93.87,62.5,73.22,79.49,71.97,62.1,55.03,0.0
1913,12.45,39.82,66.87,65.41,3.57,0.78,98.96,52.48,88.59,0.0,93.84,93.82,62.5,73.16,79.49,71.63,59.68,55.08,0.0
1914,12.45,39.82,70.44,65.41,3.57,0.78,98.96,52.61,87.46,0.0,93.15,93.83,62.5,72.7,79.61,71.63,59.68,55.03,0.0
1915,12.45,39.82,70.44,65.5,3.57,0.78,98.96,52.55,87.7,0.0,92.92,93.63,62.5,72.84,78.89,71.63,59.68,55.47,0.0
1916,12.45,39.82,69.58,65.5,3.57,0.78,98.96,51.97,88.34,0.0,92.24,93.14,62.5,73.49,78.53,71.63,59.68,55.47,0.0
1917,12.45,39.82,71.43,65.5,3.57,0.78,98.93,51.52,88.2,0.0,91.32,93.0,62.5,73.31,78.29,71.69,57.26,55.03,0.0
1918,15.57,39.82,71.43,65.5,3.57,0.78,98.93,49.27,89.33,0.0,91.32,93.7,62.5,73.53,77.79,71.69,57.26,55.03,0.0
1919,15.47,39.82,71.32,65.5,3.57,0.78,98.93,51.2,90.23,0.0,89.5,93.67,62.5,72.53,77.79,71.86,56.05,55.03,0.0
1920,15.47,39.82,69.29,65.5,3.57,0.78,98.93,51.2,90.23,0.0,87.9,93.63,62.5,72.3,78.03,71.86,56.05,55.47,0.0
1921,15.47,39.82,68.6,65.5,3.57,0.78,98.93,50.81,89.54,0.0,87.67,87.82,62.5,72.48,77.33,71.69,56.05,55.03,0.0
1922,15.57,39.82,67.68,65.5,3.57,0.78,98.93,50.75,89.9,0.0,86.3,87.74,62.5,69.66,77.08,71.66,56.05,55.47,0.0
1923,15.57,43.68,66.82,65.5,3.57,0.78,98.93,50.69,89.55,0.0,92.69,42.62,62.5,72.24,76.62,71.66,56.05,55.47,0.0
1924,15.47,46.79,66.36,65.5,3.57,0.78,98.93,50.75,87.43,0.0,94.98,71.5,62.5,72.94,76.12,71.66,56.05,55.03,0.0
1925,15.47,46.79,66.36,65.5,3.57,0.78,98.93,50.62,88.84,0.0,94.75,41.74,62.5,72.71,77.57,71.66,56.05,55.03,0.0
1926,15.47,46.79,66.36,65.5,3.57,0.78,98.93,50.49,89.85,0.0,93.84,75.96,62.5,72.94,76.57,71.83,56.05,55.47,0.0
1927,15.47,46.79,66.51,65.5,3.57,0.78,98.93,50.36,92.89,0.0,95.43,76.17,62.5,72.71,79.34,71.25,56.05,55.03,0.0
1928,16.04,46.79,68.5,65.5,3.57,0.78,98.93,50.49,90.4,0.0,96.12,75.36,62.5,72.71,80.3,71.43,56.05,55.03,0.0
1929,15.85,46.79,64.41,65.5,3.57,0.78,98.93,51.39,90.23,0.0,95.66,43.63,62.5,72.71,78.14,71.02,56.05,55.47,0.0
1930,15.85,46.79,64.41,65.5,3.57,0.78,98.93,51.07,90.49,0.0,95.66,40.43,62.5,72.94,77.05,71.02,56.05,54.95,0.0
1931,15.85,46.79,61.46,65.5,3.57,0.78,98.93,51.07,94.02,0.0,93.84,76.06,62.5,72.71,76.59,71.23,56.05,55.03,0.0
1932,15.85,46.79,57.17,65.5,3.57,0.78,98.93,51.46,92.68,0.0,95.66,75.27,62.5,72.97,76.11,71.2,56.05,55.47,0.0
1933,15.85,46.79,55.4,65.5,3.57,0.78,98.93,51.91,92.68,0.0,95.21,40.85,62.5,73.13,76.11,70.48,56.05,54.69,0.0
1934,15.85,46.79,53.38,65.5,3.57,0.78,98.93,52.29,99.7,0.0,95.89,86.68,62.5,72.97,75.63,70.56,56.05,55.03,0.0
1935,15.75,46.79,52.69,65.5,3.57,0.78,98.93,52.48,91.02,0.0,94.52,75.03,62.5,73.44,75.39,70.56,56.05,54.56,0.0
1936,15.75,46.79,55.68,65.5,3.57,0.78,98.93,50.88,92.07,0.0,95.89,49.17,62.5,72.97,77.57,70.56,56.05,54.56,0.0
1937,15.75,46.79,60.46,65.5,3.57,0.78,98.93,52.68,98.5,0.0,95.66,61.89,62.5,73.21,79.01,70.56,56.05,55.03,0.0
1938,15.75,46.79,55.74,65.5,3.57,0.78,98.91,53.58,99.65,0.0,94.29,41.18,62.5,72.97,79.84,70.22,56.05,55.47,0.0
1939,15.75,46.79,55.68,65.5,3.57,0.78,98.91,53.7,99.95,0.0,95.66,62.64,62.5,72.99,81.52,70.22,56.05,55.03,0.0
1940,15.75,46.79,61.31,65.5,3.57,0.78,98.91,53.64,99.85,0.0,96.12,85.77,62.5,72.99,81.66,70.22,56.05,55.47,0.0
1941,15.75,46.79,58.06,65.5,3.57,0.78,98.91,53.58,89.23,0.0,95.66,85.8,62.5,72.99,81.06,71.02,56.05,55.03,0.0
1942,15.57,46.79,60.5,65.5,3.57,0.78,98.91,51.58,95.96,0.0,95.89,87.12,62.5,72.99,80.82,71.02,56.05,55.03,0.0
1943,46.79,0.0,58.66,3.57,0.78,98.91,53.45,95.02,0.0,94.75,40.71,62.5,73.11,81.3,71.02,56.05,55.34,15.57,9.0
1944,15.57,46.79,58.32,65.5,3.57,0.78,98.91,53.45,93.71,0.0,93.84,40.72,62.5,72.99,78.17,71.02,56.05,55.47,0.0
1945,15.57,46.79,58.32,65.5,3.57,0.78,98.91,53.38,85.65,0.0,94.75,41.15,62.5,72.99,77.68,71.02,56.05,54.59,0.0
1946,15.47,46.79,58.32,65.5,3.57,0.78,98.91,53.32,85.16,0.0,93.69,41.14,62.5,72.99,78.89,71.02,56.05,55.03,0.0
1947,15.47,46.79,58.32,65.5,3.57,0.78,98.91,53.25,85.39,0.0,93.84,41.13,62.5,72.92,78.75,71.02,56.05,55.47,0.0
1948,15.47,46.79,58.4,65.5,3.57,0.78,98.91,52.81,96.25,0.0,93.84,41.19,62.5,72.91,79.23,70.85,56.05,55.08,0.0
1949,15.47,46.79,58.59,65.5,3.57,0.78,98.91,52.68,92.3,0.0,93.15,41.36,62.5,72.97,78.75,71.02,56.05,55.47,0.0
1950,15.47,46.79,58.59,65.5,3.57,0.78,98.91,52.42,99.85,0.0,91.55,85.28,62.5,72.97,78.27,71.02,56.05,55.47,0.0
1951,15.47,46.79,58.7,65.5,3.57,0.78,98.91,52.48,98.45,0.0,91.55,42.35,62.5,72.74,77.42,71.02,56.05,54.64,0.0
1952,15.47,46.79,59.28,65.5,3.57,0.78,97.75,52.48,90.09,0.0,92.92,42.11,62.5,72.97,75.98,71.02,56.05,54.59,0.0
1953,15.47,46.79,59.09,65.5,3.57,0.78,97.75,52.55,89.11,0.0,92.92,94.25,62.5,72.99,76.94,71.2,56.05,54.59,0.0
1954,15.47,46.79,59.09,65.5,3.57,0.78,97.72,52.48,84.33,0.0,92.92,94.28,62.5,70.42,83.81,71.2,56.05,54.59,0.0
1955,15.47,46.79,59.09,65.5,3.57,0.78,97.72,52.42,87.56,0.0,92.92,42.35,62.5,69.02,82.85,71.2,56.05,54.59,0.0
1956,15.47,46.79,57.25,65.5,3.57,0.78,98.89,52.36,94.61,0.0,92.92,66.6,62.5,67.77,82.61,70.68,56.05,54.46,0.0
1957,15.47,46.79,56.44,65.5,3.57,0.78,98.89,52.1,94.2,0.0,91.55,42.1,62.5,66.42,84.05,70.85,56.05,54.9,0.0
1958,15.47,46.79,56.44,65.5,3.57,0.78,98.89,51.97,93.26,0.0,91.55,41.96,62.5,65.95,84.05,70.76,56.05,55.21,0.0
1959,15.47,46.79,56.33,65.5,3.57,0.78,98.89,51.91,89.99,0.0,91.55,93.25,62.5,65.7,82.3,70.59,56.05,54.9,0.0
1960,15.47,46.79,56.28,65.5,3.57,0.78,98.89,51.78,85.86,0.0,91.1,85.4,62.5,65.46,82.15,70.59,56.05,54.9,0.0
1961,15.47,46.79,56.28,65.5,3.57,0.78,98.89,51.26,84.06,0.0,91.1,85.39,62.5,65.47,82.15,70.59,56.05,54.9,0.0
